param:,tech:,inv,var,fix,f,capa,eff,em,yr,:=
,507,55079,0.00008,357.206477,19251.5,,,,,
,508,54663,0.00008,389.027063,19251.91,,,,,
,509,55166,0.0003,354.270643,19251.51,,,,,
,510,56031,0.00046,322.020975,19250.3,,,,,
,511,57561,0.040527,322.322733,19251.1,,,,,
,512,59223,2.602167,315.740822,19249.36,,,,,
,513,62939,110.516616,321.60076,19248.2,,,,,
,514,65545,402.084471,354.674058,19247.94,,,,,
,515,66357,644.507348,334.33285,19247.69,,,,,
,516,66097,726.279147,317.069156,19232.84,,,,,
,517,61672,728.416615,243.918104,19193.39,,,,,
,518,63584,647.942085,223.846511,19162.59,,,,,
,519,64016,505.811499,249.081468,19132.83,,,,,
,520,63512,313.358207,275.295039,19122.99,,,,,
,521,63817,127.729404,289.014342,19110.47,,,,,
,522,64525,16.9091,309.90311,19105.22,,,,,
,523,65247,0.040573,350.431651,19148,,,,,
,524,63478,0.04781,363.563053,19292.5,,,,,
,525,61348,0.00014,349.46894,19319.66,,,,,
,526,59954,0.00016,366.920451,19327.93,,,,,
,527,61451,0.00024,367.613727,19368.42,,,,,
,528,62776,0.006024,409.737921,19364.9,,,,,
,529,59565,0.00024,400.193511,19341.66,,,,,
,530,57300,0.00006,460.628517,19456.72,,,,,
,531,55948,0.00014,490.249191,19496.63,,,,,
,532,55284,0.00016,483.151972,19521.8,,,,,
,533,55188,0.00024,444.488769,19531.21,,,,,
,534,55540,0.00052,476.469142,19531.18,,,,,
,535,55887,0.050901,486.143529,19528.39,,,,,
,536,55590,0.462212,493.570952,19527.12,,,,,
,537,57113,40.141419,488.17013,19522.1,,,,,
,538,58356,195.275442,510.744418,19524.91,,,,,
,539,59608,380.112488,496.830322,19525.9,,,,,
,540,59685,494.220025,543.713238,19528.49,,,,,
,541,56358,535.889413,554.181491,19528.87,,,,,
,542,56907,505.808729,508.613882,19529.17,,,,,
,543,56981,418.328191,497.033327,19532.54,,,,,
,544,55777,274.308561,541.398457,19540.15,,,,,
,545,54892,101.637726,591.72898,19545.54,,,,,
,546,54645,8.59403,564.777845,19560.12,,,,,
,547,56559,0.037116,566.909324,19576.48,,,,,
,548,56136,0.038682,567.848987,19568.88,,,,,
,549,55482,0.00014,552.583012,19563.55,,,,,
,550,55274,0.00008,526.270322,19559.62,,,,,
,551,57779,0.00022,486.867961,19597.47,,,,,
,552,59704,0.000372,470.597858,19641.3,,,,,
,553,56835,0.00008,462.663267,19709.34,,,,,
,554,54635,0.00024,410.29379,19760.97,,,,,
,555,53314,0.000532,391.819373,19767.72,,,,,
,556,52444,0.00016,393.030294,19766.64,,,,,
,557,52225,0.00006,359.924232,19799.02,,,,,
,558,52438,0.000392,342.626525,19808.72,,,,,
,559,52113,0.066196,332.404994,19813.59,,,,,
,560,50086,0.861887,318.444814,19865.49,,,,,
,561,48263,38.784066,333.69969,19787.12,,,,,
,562,47543,147.501859,335.096418,19792.74,,,,,
,563,48723,249.382128,360.588798,19793.19,,,,,
,564,48683,318.647832,358.337798,19793.78,,,,,
,565,47487,355.907189,365.586791,19796.21,,,,,
,566,47802,358.330787,363.527871,19796.6,,,,,
,567,47674,324.196689,384.814569,19796.35,,,,,
,568,47541,248.0013,432.994606,19798.22,,,,,
,569,47851,104.419017,465.675348,19800.23,,,,,
,570,49446,9.198277,491.442899,19812.88,,,,,
,571,52128,0.034563,485.080023,19811.08,,,,,
,572,52295,0.045052,466.839763,19809.19,,,,,
,573,52209,0.00032,480.470636,19810.01,,,,,
,574,52198,0.000452,471.029877,19810.83,,,,,
,575,54956,0.00024,436.554275,19810.1,,,,,
,576,55750,0.00008,428.859371,19810.32,,,,,
,577,52797,0.0004,400.596857,19810.91,,,,,
,578,50407,0.000152,397.962562,19810.68,,,,,
,579,49311,0.00052,385.781797,19811.57,,,,,
,580,49004,0.00006,367.929906,19811,,,,,
,581,49596,0.00008,339.893996,19811.25,,,,,
,582,50642,0.000532,322.578668,19811.87,,,,,
,583,52352,0.042406,298.367643,19812.09,,,,,
,584,54811,0.942273,261.137421,19809.68,,,,,
,585,60512,50.424234,257.536113,19807.17,,,,,
,586,63823,196.644298,285.572653,19803.85,,,,,
,587,65179,327.619303,272.091907,19806.7,,,,,
,588,65199,432.973575,282.720941,19809.93,,,,,
,589,60676,512.454847,270.32019,19780.03,,,,,
,590,62815,541.655937,287.227451,19737.64,,,,,
,591,63580,499.102262,305.90269,19736.9,,,,,
,592,62989,371.755026,316.045108,19719.65,,,,,
,593,63401,165.157564,338.725323,19707.85,,,,,
,594,64480,16.719291,319.416643,19700.71,,,,,
,595,65677,0.038274,333.055342,19672.08,,,,,
,596,64049,0.042536,327.740136,19667.66,,,,,
,597,61767,0.00008,346.938774,19712.94,,,,,
,598,60154,0.0003,335.148699,19728.76,,,,,
,599,61472,0.00006,317.783025,19740.08,,,,,
,600,62408,0.00016,315.595429,19752.4,,,,,
,601,58817,0.000392,318.193524,19774.84,,,,,
,602,56580,0.00038,327.410212,19794.24,,,,,
,603,55421,0.00022,338.459755,19803.35,,,,,
,604,54605,0.000232,345.417662,19815.7,,,,,
,605,55132,0.00022,348.125685,19815.95,,,,,
,606,56044,0.00032,356.349375,19816.22,,,,,
,607,57690,0.057721,359.658553,19816.38,,,,,
,608,59473,0.867209,362.908248,19816.06,,,,,
,609,63277,38.774068,357.177286,19815.84,,,,,
,610,65711,172.462893,414.317375,19814.94,,,,,
,611,66754,366.249959,431.210695,19817.37,,,,,
,612,66340,533.190639,431.911826,19822.83,,,,,
,613,61261,582.122684,409.567817,19791.38,,,,,
,614,63152,534.450085,393.776151,19735.87,,,,,
,615,63522,480.771463,408.402337,19718.28,,,,,
,616,62709,366.870999,400.579588,19640.33,,,,,
,617,62844,176.819621,392.838333,19638.71,,,,,
,618,63615,22.775196,374.984445,19626.14,,,,,
,619,64937,0.041802,373.052881,19625.34,,,,,
,620,63513,0.045967,384.930987,19619.4,,,,,
,621,61290,0.00032,361.077173,19576.82,,,,,
,622,59798,0.00022,361.155195,19587.35,,,,,
,623,61056,0.00024,380.234827,19575.9,,,,,
,624,62115,0.00022,354.603885,19558.43,,,,,
,625,58565,0.00022,323.944455,19524.49,,,,,
,626,56327,0.00032,318.610072,19465.03,,,,,
,627,55108,0.0003,317.070882,19372.49,,,,,
,628,54544,0,321.973274,19303.63,,,,,
,629,54802,0.00038,344.40906,19209.84,,,,,
,630,55767,0.00016,319.329397,19138.81,,,,,
,631,56889,0.041284,301.91408,19053.97,,,,,
,632,58368,3.090942,270.838356,18974.73,,,,,
,633,62483,92.125431,207.061898,18898.13,,,,,
,634,64904,326.507925,152.68519,18875.84,,,,,
,635,65585,506.055184,129.689593,18810.57,,,,,
,636,65027,605.431723,157.650689,18809.33,,,,,
,637,60396,639.161743,165.044374,18799.81,,,,,
,638,62982,613.685025,155.418683,18732.65,,,,,
,639,64150,577.357332,176.475973,18725.71,,,,,
,640,63804,447.086145,193.310658,18708.98,,,,,
,641,64178,207.222146,224.21462,18705.53,,,,,
,642,64123,25.846343,224.027984,18706.27,,,,,
,643,63714,0.039711,225.609902,18703.9,,,,,
,644,61860,0.042174,225.615521,18698.86,,,,,
,645,59689,0.00016,230.731676,18701.44,,,,,
,646,58522,0.00008,208.884222,18727.79,,,,,
,647,59785,0.0003,211.781262,18750.86,,,,,
,648,60812,0.00016,183.769775,18782.49,,,,,
,649,57192,0.00014,159.699763,18788.34,,,,,
,650,54676,0.00024,114.032867,18804.92,,,,,
,651,53468,0.00016,78.696319,18806.86,,,,,
,652,52910,0.00038,79.513243,18806.41,,,,,
,653,53222,0.00022,73.660067,18799.81,,,,,
,654,54023,0.00038,91.392931,18689.87,,,,,
,655,55261,0.047702,93.226749,18573.37,,,,,
,656,56574,0.077453,58.934548,18564.35,,,,,
,657,60694,15.465166,44.963205,18572.48,,,,,
,658,63035,81.648062,55.010102,18574.96,,,,,
,659,63737,144.415666,40.049639,18581.47,,,,,
,660,63514,156.060119,41.841348,18605.93,,,,,
,661,58936,133.392737,32.402621,18631.31,,,,,
,662,60756,107.773185,27.006689,18613.53,,,,,
,663,61157,93.310846,27.903663,18618.99,,,,,
,664,60727,67.646534,42.533199,18615.87,,,,,
,665,60847,27.402594,79.325531,18615.05,,,,,
,666,61743,2.265335,103.655446,18652.24,,,,,
,667,63465,0.038899,140.047757,18680.59,,,,,
,668,62190,0.044438,163.901222,18699.8,,,,,
,669,60356,0.00038,179.255358,18718.56,,,,,
,670,58937,0.00024,164.831171,18739.62,,,,,
,671,60300,0.00008,162.945422,18767.14,,,,,
,672,61374,0.00032,182.719702,18790.31,,,,,
,673,57775,0.00038,163.350143,18811.37,,,,,
,674,55309,0.00006,173.24207,18811.25,,,,,
,675,54258,0.00024,196.087588,18811.23,,,,,
,676,53834,0.00024,210.33587,18811.39,,,,,
,677,54522,0.00006,220.949652,18810.43,,,,,
,678,55784,0.0003,226.860005,18811.37,,,,,
,679,57026,0.036413,236.217486,18810.02,,,,,
,680,58462,0.076178,231.682915,18810.48,,,,,
,681,62098,16.979868,265.152091,18808.46,,,,,
,682,64296,71.924188,292.085046,18805.12,,,,,
,683,65033,111.473829,295.576247,18805.16,,,,,
,684,64550,131.160911,291.909606,18773.68,,,,,
,685,59989,118.090329,275.176428,18717.61,,,,,
,686,62009,111.217145,254.683701,18661.46,,,,,
,687,62416,93.704673,262.697111,18664.2,,,,,
,688,61670,63.55842,279.811759,18642.02,,,,,
,689,61868,29.136798,259.3193,18635.93,,,,,
,690,62508,3.829692,250.03474,18666.49,,,,,
,691,63311,0.04109,255.353112,18674.92,,,,,
,692,61740,0.042362,224.555507,18676.28,,,,,
,693,59936,0.00016,230.022368,18701.4,,,,,
,694,58562,0.00008,189.472757,18734.59,,,,,
,695,59899,0.00016,151.593323,18759.37,,,,,
,696,61238,0.00028,144.129442,18791.14,,,,,
,697,57833,0.00054,123.900316,18799.6,,,,,
,698,55561,0.00016,117.945177,18812.72,,,,,
,699,54213,0.00008,125.61793,18816.15,,,,,
,700,53650,0.00022,120.055236,18850.2,,,,,
,701,53814,0.0004,116.860892,18879.02,,,,,
,702,54269,0.00038,87.902005,18909.14,,,,,
,703,54653,0.049616,84.132578,18938.97,,,,,
,704,54287,0.925839,72.327673,18966.23,,,,,
,705,55849,61.750051,62.63099,18979.09,,,,,
,706,57167,242.714691,104.696961,18980.05,,,,,
,707,58093,433.875197,92.62475,18982.21,,,,,
,708,57585,537.523855,81.882228,19006.58,,,,,
,709,54044,562.963852,65.722796,19041.17,,,,,
,710,54618,483.995763,79.939976,19065.56,,,,,
,711,54583,355.471119,100.276493,19099.11,,,,,
,712,53973,247.056984,129.944142,19127.89,,,,,
,713,53564,116.276498,135.81157,19151.55,,,,,
,714,53266,22.687386,113.10542,19180.25,,,,,
,715,54684,0.0373,92.900466,19207.07,,,,,
,716,54399,0.046755,84.343874,19233.14,,,,,
,717,53810,0,111.811706,19263.21,,,,,
,718,53662,0.0004,140.769503,19291.96,,,,,
,719,55857,0.00012,156.290157,19320.77,,,,,
,720,57536,0.00016,178.347482,19346.59,,,,,
,721,54360,0.00016,197.585701,19375.19,,,,,
,722,52168,0.00024,270.943617,19403.52,,,,,
,723,50912,0.00006,332.404743,19431.63,,,,,
,724,50231,0.00028,373.537985,19457.98,,,,,
,725,50484,0.00016,374.02633,19485.08,,,,,
,726,50861,0.00024,378.087146,19510.89,,,,,
,727,50567,0.045608,365.711688,19537.35,,,,,
,728,48558,2.032398,329.242018,19566.16,,,,,
,729,46993,69.964666,329.060969,19593.32,,,,,
,730,46700,240.789823,341.354769,19611.26,,,,,
,731,47793,442.651937,354.943298,19639.38,,,,,
,732,48007,566.376889,364.084454,19664.84,,,,,
,733,47021,587.511896,368.065316,19690.51,,,,,
,734,47180,567.465941,358.429717,19719.25,,,,,
,735,46900,502.473432,345.448141,19743.05,,,,,
,736,46500,355.289326,337.794675,19763.4,,,,,
,737,46900,164.890656,330.761424,19782.14,,,,,
,738,48166,25.031477,315.529059,19781.87,,,,,
,739,51003,0.043038,326.439057,19781.14,,,,,
,740,51353,0.04881,371.586115,19781.83,,,,,
,741,51247,0.00024,396.374713,19783.15,,,,,
,742,51389,0.0003,388.590642,19782.07,,,,,
,743,53911,0.00008,356.421668,19782.56,,,,,
,744,54660,0.00022,346.146289,19780.54,,,,,
,745,51782,0.00022,328.036258,19780.58,,,,,
,746,49164,0.00016,325.788925,19778.92,,,,,
,747,47795,0.000201,323.947418,19780.61,,,,,
,748,47607,0.00008,336.199453,19780.93,,,,,
,749,48418,0.0003,316.487817,19779.7,,,,,
,750,49744,0.00048,318.327168,19777.95,,,,,
,751,51574,0.063408,324.915396,19777.79,,,,,
,752,54158,2.677187,341.974447,19778.65,,,,,
,753,59736,92.728112,298.780464,19775.37,,,,,
,754,63232,396.257968,298.38178,19775.22,,,,,
,755,64747,662.780183,273.48714,19775.72,,,,,
,756,64624,779.186748,282.024573,19777.9,,,,,
,757,59949,813.881027,268.976598,19738.46,,,,,
,758,61953,763.255574,298.057297,19640.94,,,,,
,759,62407,673.472392,348.877139,19640.09,,,,,
,760,61521,493.802903,349.028222,19618.23,,,,,
,761,61429,240.557363,358.583261,19607.66,,,,,
,762,61845,31.383864,367.020143,19567.2,,,,,
,763,63279,0.047306,360.295008,19552.43,,,,,
,764,61982,0.047853,349.514913,19627.74,,,,,
,765,59906,0.00032,359.203233,19633.63,,,,,
,766,58521,0.00016,382.799768,19633.15,,,,,
,767,59927,0.00022,402.124265,19654.04,,,,,
,768,60912,0.00022,399.41117,19700.91,,,,,
,769,57139,0.00024,402.217106,19725.24,,,,,
,770,54585,0,406.335783,19750.9,,,,,
,771,53512,0.00022,400.146707,19772.82,,,,,
,772,53470,0.00054,393.959836,19776.41,,,,,
,773,54114,0.00048,389.947415,19775.91,,,,,
,774,55066,0.00024,379.505365,19775.09,,,,,
,775,56824,0.054764,352.586458,19773.14,,,,,
,776,58510,4.527795,327.972623,19772.23,,,,,
,777,62478,159.103307,274.821807,19769.33,,,,,
,778,64685,535.710997,252.734529,19769.15,,,,,
,779,65362,798.023214,225.965219,19782.33,,,,,
,780,65339,923.055293,188.28719,19788.79,,,,,
,781,60737,975.249055,144.662556,19754.2,,,,,
,782,63057,953.591523,165.401631,19683.65,,,,,
,783,63732,847.075667,142.991695,19647.1,,,,,
,784,63160,657.976641,132.556966,19605.75,,,,,
,785,63672,346.428903,144.65194,19603.67,,,,,
,786,64294,48.279862,149.299124,19586.83,,,,,
,787,65361,0.048147,154.331263,19569.9,,,,,
,788,64072,0.046473,180.59722,19561.76,,,,,
,789,62012,0.00016,179.809453,19569.4,,,,,
,790,60304,0.00016,211.053715,19641.84,,,,,
,791,61614,0.0004,251.953346,19674.2,,,,,
,792,63025,0.00014,242.226486,19713.75,,,,,
,793,59532,0.00008,238.730739,19733.11,,,,,
,794,57100,0.00022,260.638621,19756.8,,,,,
,795,55970,0.00014,264.598492,19766.52,,,,,
,796,55641,0.00032,245.310776,19771.27,,,,,
,797,55908,0.0003,255.409203,19770.62,,,,,
,798,56592,0.00032,302.460697,19770.27,,,,,
,799,58064,0.04979,331.48329,19769,,,,,
,800,59952,5.761999,318.990423,19768.2,,,,,
,801,64107,164.405207,296.812243,19766.14,,,,,
,802,66555,502.294066,283.916788,19765.53,,,,,
,803,67158,763.530606,274.960165,19772.74,,,,,
,804,67065,907.378518,273.582818,19775.93,,,,,
,805,62706,952.012773,244.435787,19732.23,,,,,
,806,64807,925.25593,212.538236,19621.03,,,,,
,807,65395,832.717221,209.303031,19629.91,,,,,
,808,64866,645.967187,226.598391,19621.2,,,,,
,809,65046,331.738215,255.822507,19603.22,,,,,
,810,64951,48.591596,276.631233,19584.75,,,,,
,811,65898,0.045872,319.841363,19571.35,,,,,
,812,64589,0.047021,322.556369,19602.19,,,,,
,813,62322,0.00014,306.090787,19681.44,,,,,
,814,60938,0.00024,311.377632,19731.07,,,,,
,815,62270,0.00016,331.940624,19751.48,,,,,
,816,63418,0.00032,354.28013,19766.01,,,,,
,817,59863,0.00016,357.563929,19766.26,,,,,
,818,57705,0.0002,336.278887,19764.83,,,,,
,819,56785,0.00016,330.567711,19763.87,,,,,
,820,56258,0.00016,338.836491,19763.94,,,,,
,821,56215,0.0002,365.793346,19764.92,,,,,
,822,56826,0.00038,345.22479,19764.14,,,,,
,823,58352,0.048956,356.290552,19763.11,,,,,
,824,60034,4.460181,360.640331,19761.59,,,,,
,825,63999,122.770352,356.091452,19759.99,,,,,
,826,66144,360.058576,384.507616,19760.56,,,,,
,827,66878,492.82756,393.270037,19757.65,,,,,
,828,66523,616.931047,415.825395,19762.8,,,,,
,829,61808,695.287317,397.207105,19714.75,,,,,
,830,64015,685.682141,421.569918,19684.61,,,,,
,831,64686,632.393446,346.472528,19686.77,,,,,
,832,63984,500.988709,312.965178,19663.12,,,,,
,833,64200,262.238675,295.803532,19650.33,,,,,
,834,64442,49.985962,332.700861,19632.1,,,,,
,835,65666,0.071087,351.495892,19622.04,,,,,
,836,64178,0.038258,429.930571,19607.2,,,,,
,837,62128,0.00022,455.820522,19626.51,,,,,
,838,60334,0.00022,462.6091,19665.57,,,,,
,839,61528,0.00006,397.65397,19690.29,,,,,
,840,62869,0.00016,392.254497,19731.99,,,,,
,841,59383,0.00006,359.187604,19742.33,,,,,
,842,57066,0.00024,373.360881,19750.84,,,,,
,843,56007,0.00024,354.077123,19761.23,,,,,
,844,55316,0.00024,360.313612,19759.39,,,,,
,845,55599,0.0003,353.119033,19758.66,,,,,
,846,56235,0.00016,343.527912,19757.31,,,,,
,847,57629,0.060296,373.920677,19757.08,,,,,
,848,59559,5.252691,318.062084,19755.35,,,,,
,849,63290,168.050821,289.788093,19753.35,,,,,
,850,65604,509.914249,297.537636,19753.7,,,,,
,851,66347,740.571342,310.468313,19760.8,,,,,
,852,65971,862.769752,295.935747,19748.72,,,,,
,853,61192,918.171147,272.217016,19695.07,,,,,
,854,63307,910.087102,256.104949,19630.63,,,,,
,855,63887,811.039562,288.072654,19598.85,,,,,
,856,63342,614.375178,313.853328,19590.8,,,,,
,857,63541,314.670484,340.711858,19629.76,,,,,
,858,63797,49.789813,336.885775,19662.87,,,,,
,859,65089,0.055447,283.701188,19692.75,,,,,
,860,63712,0.04275,319.298053,19706.14,,,,,
,861,61564,0.00016,334.672096,19729.76,,,,,
,862,60109,0.00008,345.022909,19741.97,,,,,
,863,61498,0,286.538574,19753.04,,,,,
,864,62738,0.00008,289.8538,19757.21,,,,,
,865,59465,0.00022,302.240347,19755.84,,,,,
,866,57252,0.00008,297.020646,19754.62,,,,,
,867,55965,0.00056,348.510842,19756,,,,,
,868,55313,0.00008,389.138084,19755.69,,,,,
,869,55359,0.00028,377.415494,19754.96,,,,,
,870,55877,0.00038,365.688647,19754.17,,,,,
,871,56591,0.061718,332.247182,19752.9,,,,,
,872,56868,4.813642,290.98958,19753.11,,,,,
,873,58659,126.326151,312.102277,19752.42,,,,,
,874,59672,398.481191,325.473781,19753.22,,,,,
,875,60583,614.342656,313.355543,19753.69,,,,,
,876,60408,748.841442,310.745775,19754.63,,,,,
,877,56292,791.936492,311.609046,19756.11,,,,,
,878,57012,765.00637,310.400195,19754.42,,,,,
,879,56950,733.852792,336.274191,19755.48,,,,,
,880,55749,557.221252,340.22557,19755.01,,,,,
,881,54776,286.694301,344.606432,19756.18,,,,,
,882,54274,46.559006,347.489428,19751.83,,,,,
,883,56655,0.06036,325.446399,19750.45,,,,,
,884,56650,0.051581,326.662337,19750.06,,,,,
,885,55910,0.0003,319.702078,19752.26,,,,,
,886,55647,0.00028,304.319123,19751.5,,,,,
,887,57951,0.00024,292.222885,19748.81,,,,,
,888,59811,0.00016,262.962238,19748.7,,,,,
,889,56968,0.00024,221.596135,19748.32,,,,,
,890,54824,0.00024,208.787036,19748.02,,,,,
,891,53624,0.00038,199.603616,19747.44,,,,,
,892,52904,0.00022,171.530016,19746.07,,,,,
,893,52922,0.00008,160.484273,19744.75,,,,,
,894,53080,0.00024,158.208484,19744.73,,,,,
,895,52781,0.061583,143.467379,19743.62,,,,,
,896,51001,7.334272,135.041433,19742.64,,,,,
,897,49313,186.135139,132.633371,19742.34,,,,,
,898,48745,549.148645,138.704958,19744.92,,,,,
,899,49710,795.346596,106.809113,19745.65,,,,,
,900,49615,920.286772,115.295199,19746.65,,,,,
,901,48502,972.029679,122.150074,19748.48,,,,,
,902,48673,938.902468,132.45076,19747.89,,,,,
,903,48324,840.475807,144.626304,19748.23,,,,,
,904,48168,679.405718,150.770136,19748.4,,,,,
,905,48516,376.825479,144.357556,19747.85,,,,,
,906,49667,67.208946,160.907988,19746.17,,,,,
,907,51994,0.096532,158.673559,19744.91,,,,,
,908,52426,0.055534,199.77046,19742.59,,,,,
,909,52231,0.00008,236.012781,19742.03,,,,,
,910,52383,0.00024,265.221982,19740.61,,,,,
,911,54872,0.00032,268.504395,19739.26,,,,,
,912,55378,0.00028,314.060986,19738.71,,,,,
,913,52340,0.004936,333.077557,19738.72,,,,,
,914,50083,0.00024,329.984821,19739.38,,,,,
,915,48977,0.00016,327.011678,19739.33,,,,,
,916,48583,0.00048,358.332189,19738.92,,,,,
,917,49322,0.00014,363.915724,19737.53,,,,,
,918,50414,0.0003,333.05916,19737.27,,,,,
,919,52235,0.07901,322.515046,19736.4,,,,,
,920,54988,6.976688,308.682742,19737.31,,,,,
,921,60861,165.600639,295.668531,19738.17,,,,,
,922,64205,469.395936,315.106493,19739.3,,,,,
,923,65554,679.428301,318.893042,19740.57,,,,,
,924,65490,776.804993,375.337657,19741.92,,,,,
,925,61127,798.71881,403.876106,19742.81,,,,,
,926,63427,757.13068,428.27948,19742.2,,,,,
,927,64292,627.332097,450.372315,19743.13,,,,,
,928,63953,436.518895,437.81112,19743.97,,,,,
,929,63871,223.582209,427.600705,19743.38,,,,,
,930,63521,43.20778,396.897101,19741.35,,,,,
,931,63476,0.089279,352.496893,19738.82,,,,,
,932,61964,0.052729,345.552441,19738.43,,,,,
,933,59793,0.0003,337.436806,19736.76,,,,,
,934,58137,0.00016,351.822248,19736.78,,,,,
,935,59438,0.00016,430.573938,19736.97,,,,,
,936,60172,0.0003,493.808087,19738.2,,,,,
,937,56273,0.00504,528.160252,19737.53,,,,,
,938,53598,0.00008,538.79047,19738.31,,,,,
,939,52281,0.00006,537.594793,19737.83,,,,,
,940,51771,0.017474,520.473108,19737.1,,,,,
,941,52489,0.00038,494.479012,19736.49,,,,,
,942,53593,0,470.319122,19734.14,,,,,
,943,55196,0.040574,390.507807,19731.54,,,,,
,944,56851,7.945067,352.11902,19730.64,,,,,
,945,60886,189.876562,344.310756,19731.87,,,,,
,946,63652,548.911169,356.901811,19728.76,,,,,
,947,64692,804.31642,321.940966,19730.06,,,,,
,948,64676,942.993927,313.999102,19731.27,,,,,
,949,60515,998.294804,295.110948,19732.6,,,,,
,950,63153,976.739016,304.650875,19731.44,,,,,
,951,63987,880.927157,327.272469,19733.53,,,,,
,952,63549,705.196875,318.086571,19733,,,,,
,953,63333,406.701521,296.783601,19733.01,,,,,
,954,63284,76.912558,266.10639,19730.86,,,,,
,955,63144,0.156676,254.642257,19691.78,,,,,
,956,61535,0.047542,267.87651,19682,,,,,
,957,59498,0.00016,258.070029,19683.02,,,,,
,958,57943,0.00022,231.341342,19685.27,,,,,
,959,59150,0,167.403328,19711.09,,,,,
,960,59949,0,154.582858,19721.3,,,,,
